D:\private\IMG\center_2021_01_27_21_17_40_203.jpg,D:\private\IMG\left_2021_01_27_21_17_40_203.jpg,D:\private\IMG\right_2021_01_27_21_17_40_203.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_40_276.jpg,D:\private\IMG\left_2021_01_27_21_17_40_276.jpg,D:\private\IMG\right_2021_01_27_21_17_40_276.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_40_350.jpg,D:\private\IMG\left_2021_01_27_21_17_40_350.jpg,D:\private\IMG\right_2021_01_27_21_17_40_350.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_40_422.jpg,D:\private\IMG\left_2021_01_27_21_17_40_422.jpg,D:\private\IMG\right_2021_01_27_21_17_40_422.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_40_494.jpg,D:\private\IMG\left_2021_01_27_21_17_40_494.jpg,D:\private\IMG\right_2021_01_27_21_17_40_494.jpg,-0.2,1,0,30.17983
D:\private\IMG\center_2021_01_27_21_17_40_567.jpg,D:\private\IMG\left_2021_01_27_21_17_40_567.jpg,D:\private\IMG\right_2021_01_27_21_17_40_567.jpg,-0.35,1,0,30.16348
D:\private\IMG\center_2021_01_27_21_17_40_641.jpg,D:\private\IMG\left_2021_01_27_21_17_40_641.jpg,D:\private\IMG\right_2021_01_27_21_17_40_641.jpg,0,1,0,30.17705
D:\private\IMG\center_2021_01_27_21_17_40_714.jpg,D:\private\IMG\left_2021_01_27_21_17_40_714.jpg,D:\private\IMG\right_2021_01_27_21_17_40_714.jpg,0,1,0,30.18843
D:\private\IMG\center_2021_01_27_21_17_40_785.jpg,D:\private\IMG\left_2021_01_27_21_17_40_785.jpg,D:\private\IMG\right_2021_01_27_21_17_40_785.jpg,0,1,0,30.18969
D:\private\IMG\center_2021_01_27_21_17_40_858.jpg,D:\private\IMG\left_2021_01_27_21_17_40_858.jpg,D:\private\IMG\right_2021_01_27_21_17_40_858.jpg,0,1,0,30.19018
D:\private\IMG\center_2021_01_27_21_17_40_929.jpg,D:\private\IMG\left_2021_01_27_21_17_40_929.jpg,D:\private\IMG\right_2021_01_27_21_17_40_929.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_40_999.jpg,D:\private\IMG\left_2021_01_27_21_17_40_999.jpg,D:\private\IMG\right_2021_01_27_21_17_40_999.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_070.jpg,D:\private\IMG\left_2021_01_27_21_17_41_070.jpg,D:\private\IMG\right_2021_01_27_21_17_41_070.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_41_142.jpg,D:\private\IMG\left_2021_01_27_21_17_41_142.jpg,D:\private\IMG\right_2021_01_27_21_17_41_142.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_213.jpg,D:\private\IMG\left_2021_01_27_21_17_41_213.jpg,D:\private\IMG\right_2021_01_27_21_17_41_213.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_285.jpg,D:\private\IMG\left_2021_01_27_21_17_41_285.jpg,D:\private\IMG\right_2021_01_27_21_17_41_285.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_41_356.jpg,D:\private\IMG\left_2021_01_27_21_17_41_356.jpg,D:\private\IMG\right_2021_01_27_21_17_41_356.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_427.jpg,D:\private\IMG\left_2021_01_27_21_17_41_427.jpg,D:\private\IMG\right_2021_01_27_21_17_41_427.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_498.jpg,D:\private\IMG\left_2021_01_27_21_17_41_498.jpg,D:\private\IMG\right_2021_01_27_21_17_41_498.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_41_570.jpg,D:\private\IMG\left_2021_01_27_21_17_41_570.jpg,D:\private\IMG\right_2021_01_27_21_17_41_570.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_41_641.jpg,D:\private\IMG\left_2021_01_27_21_17_41_641.jpg,D:\private\IMG\right_2021_01_27_21_17_41_641.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_716.jpg,D:\private\IMG\left_2021_01_27_21_17_41_716.jpg,D:\private\IMG\right_2021_01_27_21_17_41_716.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_41_788.jpg,D:\private\IMG\left_2021_01_27_21_17_41_788.jpg,D:\private\IMG\right_2021_01_27_21_17_41_788.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_41_860.jpg,D:\private\IMG\left_2021_01_27_21_17_41_860.jpg,D:\private\IMG\right_2021_01_27_21_17_41_860.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_41_934.jpg,D:\private\IMG\left_2021_01_27_21_17_41_934.jpg,D:\private\IMG\right_2021_01_27_21_17_41_934.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_005.jpg,D:\private\IMG\left_2021_01_27_21_17_42_005.jpg,D:\private\IMG\right_2021_01_27_21_17_42_005.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_079.jpg,D:\private\IMG\left_2021_01_27_21_17_42_079.jpg,D:\private\IMG\right_2021_01_27_21_17_42_079.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_42_151.jpg,D:\private\IMG\left_2021_01_27_21_17_42_151.jpg,D:\private\IMG\right_2021_01_27_21_17_42_151.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_42_226.jpg,D:\private\IMG\left_2021_01_27_21_17_42_226.jpg,D:\private\IMG\right_2021_01_27_21_17_42_226.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_42_298.jpg,D:\private\IMG\left_2021_01_27_21_17_42_298.jpg,D:\private\IMG\right_2021_01_27_21_17_42_298.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_371.jpg,D:\private\IMG\left_2021_01_27_21_17_42_371.jpg,D:\private\IMG\right_2021_01_27_21_17_42_371.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_444.jpg,D:\private\IMG\left_2021_01_27_21_17_42_444.jpg,D:\private\IMG\right_2021_01_27_21_17_42_444.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_519.jpg,D:\private\IMG\left_2021_01_27_21_17_42_519.jpg,D:\private\IMG\right_2021_01_27_21_17_42_519.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_42_592.jpg,D:\private\IMG\left_2021_01_27_21_17_42_592.jpg,D:\private\IMG\right_2021_01_27_21_17_42_592.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_665.jpg,D:\private\IMG\left_2021_01_27_21_17_42_665.jpg,D:\private\IMG\right_2021_01_27_21_17_42_665.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_42_737.jpg,D:\private\IMG\left_2021_01_27_21_17_42_737.jpg,D:\private\IMG\right_2021_01_27_21_17_42_737.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_42_811.jpg,D:\private\IMG\left_2021_01_27_21_17_42_811.jpg,D:\private\IMG\right_2021_01_27_21_17_42_811.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_42_884.jpg,D:\private\IMG\left_2021_01_27_21_17_42_884.jpg,D:\private\IMG\right_2021_01_27_21_17_42_884.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_42_957.jpg,D:\private\IMG\left_2021_01_27_21_17_42_957.jpg,D:\private\IMG\right_2021_01_27_21_17_42_957.jpg,-0.05,1,0,30.18987
D:\private\IMG\center_2021_01_27_21_17_43_031.jpg,D:\private\IMG\left_2021_01_27_21_17_43_031.jpg,D:\private\IMG\right_2021_01_27_21_17_43_031.jpg,-0.2,1,0,30.17981
D:\private\IMG\center_2021_01_27_21_17_43_102.jpg,D:\private\IMG\left_2021_01_27_21_17_43_102.jpg,D:\private\IMG\right_2021_01_27_21_17_43_102.jpg,0,1,0,30.18923
D:\private\IMG\center_2021_01_27_21_17_43_176.jpg,D:\private\IMG\left_2021_01_27_21_17_43_176.jpg,D:\private\IMG\right_2021_01_27_21_17_43_176.jpg,0,1,0,30.19006
D:\private\IMG\center_2021_01_27_21_17_43_248.jpg,D:\private\IMG\left_2021_01_27_21_17_43_248.jpg,D:\private\IMG\right_2021_01_27_21_17_43_248.jpg,0,1,0,30.1902
D:\private\IMG\center_2021_01_27_21_17_43_319.jpg,D:\private\IMG\left_2021_01_27_21_17_43_319.jpg,D:\private\IMG\right_2021_01_27_21_17_43_319.jpg,0,1,0,30.19024
D:\private\IMG\center_2021_01_27_21_17_43_391.jpg,D:\private\IMG\left_2021_01_27_21_17_43_391.jpg,D:\private\IMG\right_2021_01_27_21_17_43_391.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_43_465.jpg,D:\private\IMG\left_2021_01_27_21_17_43_465.jpg,D:\private\IMG\right_2021_01_27_21_17_43_465.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_43_537.jpg,D:\private\IMG\left_2021_01_27_21_17_43_537.jpg,D:\private\IMG\right_2021_01_27_21_17_43_537.jpg,0,1,0,30.19043
D:\private\IMG\center_2021_01_27_21_17_43_611.jpg,D:\private\IMG\left_2021_01_27_21_17_43_611.jpg,D:\private\IMG\right_2021_01_27_21_17_43_611.jpg,0,1,0,30.19007
D:\private\IMG\center_2021_01_27_21_17_43_684.jpg,D:\private\IMG\left_2021_01_27_21_17_43_684.jpg,D:\private\IMG\right_2021_01_27_21_17_43_684.jpg,-0.1,1,0,30.18776
D:\private\IMG\center_2021_01_27_21_17_43_756.jpg,D:\private\IMG\left_2021_01_27_21_17_43_756.jpg,D:\private\IMG\right_2021_01_27_21_17_43_756.jpg,-0.3,1,0,30.16957
D:\private\IMG\center_2021_01_27_21_17_43_828.jpg,D:\private\IMG\left_2021_01_27_21_17_43_828.jpg,D:\private\IMG\right_2021_01_27_21_17_43_828.jpg,0,1,0,30.18856
D:\private\IMG\center_2021_01_27_21_17_43_899.jpg,D:\private\IMG\left_2021_01_27_21_17_43_899.jpg,D:\private\IMG\right_2021_01_27_21_17_43_899.jpg,0,1,0,30.18999
D:\private\IMG\center_2021_01_27_21_17_43_968.jpg,D:\private\IMG\left_2021_01_27_21_17_43_968.jpg,D:\private\IMG\right_2021_01_27_21_17_43_968.jpg,0,1,0,30.19022
D:\private\IMG\center_2021_01_27_21_17_44_041.jpg,D:\private\IMG\left_2021_01_27_21_17_44_041.jpg,D:\private\IMG\right_2021_01_27_21_17_44_041.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_44_113.jpg,D:\private\IMG\left_2021_01_27_21_17_44_113.jpg,D:\private\IMG\right_2021_01_27_21_17_44_113.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_44_182.jpg,D:\private\IMG\left_2021_01_27_21_17_44_182.jpg,D:\private\IMG\right_2021_01_27_21_17_44_182.jpg,-0.15,1,0,30.18484
D:\private\IMG\center_2021_01_27_21_17_44_253.jpg,D:\private\IMG\left_2021_01_27_21_17_44_253.jpg,D:\private\IMG\right_2021_01_27_21_17_44_253.jpg,0,1,0,30.19086
D:\private\IMG\center_2021_01_27_21_17_44_324.jpg,D:\private\IMG\left_2021_01_27_21_17_44_324.jpg,D:\private\IMG\right_2021_01_27_21_17_44_324.jpg,0,1,0,30.19004
D:\private\IMG\center_2021_01_27_21_17_44_394.jpg,D:\private\IMG\left_2021_01_27_21_17_44_394.jpg,D:\private\IMG\right_2021_01_27_21_17_44_394.jpg,0,1,0,30.19033
D:\private\IMG\center_2021_01_27_21_17_44_463.jpg,D:\private\IMG\left_2021_01_27_21_17_44_463.jpg,D:\private\IMG\right_2021_01_27_21_17_44_463.jpg,0,1,0,30.19039
D:\private\IMG\center_2021_01_27_21_17_44_534.jpg,D:\private\IMG\left_2021_01_27_21_17_44_534.jpg,D:\private\IMG\right_2021_01_27_21_17_44_534.jpg,0,1,0,30.1904
D:\private\IMG\center_2021_01_27_21_17_44_604.jpg,D:\private\IMG\left_2021_01_27_21_17_44_604.jpg,D:\private\IMG\right_2021_01_27_21_17_44_604.jpg,0,1,0,30.19063
D:\private\IMG\center_2021_01_27_21_17_44_674.jpg,D:\private\IMG\left_2021_01_27_21_17_44_674.jpg,D:\private\IMG\right_2021_01_27_21_17_44_674.jpg,0,1,0,30.19014
D:\private\IMG\center_2021_01_27_21_17_44_745.jpg,D:\private\IMG\left_2021_01_27_21_17_44_745.jpg,D:\private\IMG\right_2021_01_27_21_17_44_745.jpg,0,1,0,30.19034
D:\private\IMG\center_2021_01_27_21_17_44_815.jpg,D:\private\IMG\left_2021_01_27_21_17_44_815.jpg,D:\private\IMG\right_2021_01_27_21_17_44_815.jpg,0,1,0,30.19038
D:\private\IMG\center_2021_01_27_21_17_44_885.jpg,D:\private\IMG\left_2021_01_27_21_17_44_885.jpg,D:\private\IMG\right_2021_01_27_21_17_44_885.jpg,0,1,0,30.1902
D:\private\IMG\center_2021_01_27_21_17_44_957.jpg,D:\private\IMG\left_2021_01_27_21_17_44_957.jpg,D:\private\IMG\right_2021_01_27_21_17_44_957.jpg,0,1,0,30.19022
D:\private\IMG\center_2021_01_27_21_17_45_026.jpg,D:\private\IMG\left_2021_01_27_21_17_45_026.jpg,D:\private\IMG\right_2021_01_27_21_17_45_026.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_45_097.jpg,D:\private\IMG\left_2021_01_27_21_17_45_097.jpg,D:\private\IMG\right_2021_01_27_21_17_45_097.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_45_168.jpg,D:\private\IMG\left_2021_01_27_21_17_45_168.jpg,D:\private\IMG\right_2021_01_27_21_17_45_168.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_45_241.jpg,D:\private\IMG\left_2021_01_27_21_17_45_241.jpg,D:\private\IMG\right_2021_01_27_21_17_45_241.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_45_311.jpg,D:\private\IMG\left_2021_01_27_21_17_45_311.jpg,D:\private\IMG\right_2021_01_27_21_17_45_311.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_45_383.jpg,D:\private\IMG\left_2021_01_27_21_17_45_383.jpg,D:\private\IMG\right_2021_01_27_21_17_45_383.jpg,0,1,0,30.19035
D:\private\IMG\center_2021_01_27_21_17_45_453.jpg,D:\private\IMG\left_2021_01_27_21_17_45_453.jpg,D:\private\IMG\right_2021_01_27_21_17_45_453.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_45_525.jpg,D:\private\IMG\left_2021_01_27_21_17_45_525.jpg,D:\private\IMG\right_2021_01_27_21_17_45_525.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_45_595.jpg,D:\private\IMG\left_2021_01_27_21_17_45_595.jpg,D:\private\IMG\right_2021_01_27_21_17_45_595.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_45_666.jpg,D:\private\IMG\left_2021_01_27_21_17_45_666.jpg,D:\private\IMG\right_2021_01_27_21_17_45_666.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_45_735.jpg,D:\private\IMG\left_2021_01_27_21_17_45_735.jpg,D:\private\IMG\right_2021_01_27_21_17_45_735.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_45_807.jpg,D:\private\IMG\left_2021_01_27_21_17_45_807.jpg,D:\private\IMG\right_2021_01_27_21_17_45_807.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_45_876.jpg,D:\private\IMG\left_2021_01_27_21_17_45_876.jpg,D:\private\IMG\right_2021_01_27_21_17_45_876.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_45_949.jpg,D:\private\IMG\left_2021_01_27_21_17_45_949.jpg,D:\private\IMG\right_2021_01_27_21_17_45_949.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_46_017.jpg,D:\private\IMG\left_2021_01_27_21_17_46_017.jpg,D:\private\IMG\right_2021_01_27_21_17_46_017.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_46_088.jpg,D:\private\IMG\left_2021_01_27_21_17_46_088.jpg,D:\private\IMG\right_2021_01_27_21_17_46_088.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_46_158.jpg,D:\private\IMG\left_2021_01_27_21_17_46_158.jpg,D:\private\IMG\right_2021_01_27_21_17_46_158.jpg,0,1,0,30.19034
D:\private\IMG\center_2021_01_27_21_17_46_228.jpg,D:\private\IMG\left_2021_01_27_21_17_46_228.jpg,D:\private\IMG\right_2021_01_27_21_17_46_228.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_46_299.jpg,D:\private\IMG\left_2021_01_27_21_17_46_299.jpg,D:\private\IMG\right_2021_01_27_21_17_46_299.jpg,-0.05,1,0,30.1898
D:\private\IMG\center_2021_01_27_21_17_46_369.jpg,D:\private\IMG\left_2021_01_27_21_17_46_369.jpg,D:\private\IMG\right_2021_01_27_21_17_46_369.jpg,-0.2,1,0,30.17962
D:\private\IMG\center_2021_01_27_21_17_46_437.jpg,D:\private\IMG\left_2021_01_27_21_17_46_437.jpg,D:\private\IMG\right_2021_01_27_21_17_46_437.jpg,0,1,0,30.19052
D:\private\IMG\center_2021_01_27_21_17_46_507.jpg,D:\private\IMG\left_2021_01_27_21_17_46_507.jpg,D:\private\IMG\right_2021_01_27_21_17_46_507.jpg,0,1,0,30.18962
D:\private\IMG\center_2021_01_27_21_17_46_574.jpg,D:\private\IMG\left_2021_01_27_21_17_46_574.jpg,D:\private\IMG\right_2021_01_27_21_17_46_574.jpg,0,1,0,30.19019
D:\private\IMG\center_2021_01_27_21_17_46_644.jpg,D:\private\IMG\left_2021_01_27_21_17_46_644.jpg,D:\private\IMG\right_2021_01_27_21_17_46_644.jpg,0,1,0,30.19009
D:\private\IMG\center_2021_01_27_21_17_46_712.jpg,D:\private\IMG\left_2021_01_27_21_17_46_712.jpg,D:\private\IMG\right_2021_01_27_21_17_46_712.jpg,0,1,0,30.19026
D:\private\IMG\center_2021_01_27_21_17_46_780.jpg,D:\private\IMG\left_2021_01_27_21_17_46_780.jpg,D:\private\IMG\right_2021_01_27_21_17_46_780.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_46_848.jpg,D:\private\IMG\left_2021_01_27_21_17_46_848.jpg,D:\private\IMG\right_2021_01_27_21_17_46_848.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_46_916.jpg,D:\private\IMG\left_2021_01_27_21_17_46_916.jpg,D:\private\IMG\right_2021_01_27_21_17_46_916.jpg,0,1,0,30.19031
D:\private\IMG\center_2021_01_27_21_17_46_985.jpg,D:\private\IMG\left_2021_01_27_21_17_46_985.jpg,D:\private\IMG\right_2021_01_27_21_17_46_985.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_47_053.jpg,D:\private\IMG\left_2021_01_27_21_17_47_053.jpg,D:\private\IMG\right_2021_01_27_21_17_47_053.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_47_123.jpg,D:\private\IMG\left_2021_01_27_21_17_47_123.jpg,D:\private\IMG\right_2021_01_27_21_17_47_123.jpg,0,1,0,30.19029
D:\private\IMG\center_2021_01_27_21_17_47_190.jpg,D:\private\IMG\left_2021_01_27_21_17_47_190.jpg,D:\private\IMG\right_2021_01_27_21_17_47_190.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_47_260.jpg,D:\private\IMG\left_2021_01_27_21_17_47_260.jpg,D:\private\IMG\right_2021_01_27_21_17_47_260.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_47_328.jpg,D:\private\IMG\left_2021_01_27_21_17_47_328.jpg,D:\private\IMG\right_2021_01_27_21_17_47_328.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_47_399.jpg,D:\private\IMG\left_2021_01_27_21_17_47_399.jpg,D:\private\IMG\right_2021_01_27_21_17_47_399.jpg,0,1,0,30.19034
D:\private\IMG\center_2021_01_27_21_17_47_467.jpg,D:\private\IMG\left_2021_01_27_21_17_47_467.jpg,D:\private\IMG\right_2021_01_27_21_17_47_467.jpg,-0.1,1,0,30.1878
D:\private\IMG\center_2021_01_27_21_17_47_536.jpg,D:\private\IMG\left_2021_01_27_21_17_47_536.jpg,D:\private\IMG\right_2021_01_27_21_17_47_536.jpg,0,1,0,30.19092
D:\private\IMG\center_2021_01_27_21_17_47_605.jpg,D:\private\IMG\left_2021_01_27_21_17_47_605.jpg,D:\private\IMG\right_2021_01_27_21_17_47_605.jpg,0,1,0,30.19011
D:\private\IMG\center_2021_01_27_21_17_47_674.jpg,D:\private\IMG\left_2021_01_27_21_17_47_674.jpg,D:\private\IMG\right_2021_01_27_21_17_47_674.jpg,0,1,0,30.18997
D:\private\IMG\center_2021_01_27_21_17_47_757.jpg,D:\private\IMG\left_2021_01_27_21_17_47_757.jpg,D:\private\IMG\right_2021_01_27_21_17_47_757.jpg,0,1,0,30.19017
D:\private\IMG\center_2021_01_27_21_17_47_825.jpg,D:\private\IMG\left_2021_01_27_21_17_47_825.jpg,D:\private\IMG\right_2021_01_27_21_17_47_825.jpg,0,1,0,30.19028
D:\private\IMG\center_2021_01_27_21_17_47_892.jpg,D:\private\IMG\left_2021_01_27_21_17_47_892.jpg,D:\private\IMG\right_2021_01_27_21_17_47_892.jpg,0,1,0,30.18977
D:\private\IMG\center_2021_01_27_21_17_47_974.jpg,D:\private\IMG\left_2021_01_27_21_17_47_974.jpg,D:\private\IMG\right_2021_01_27_21_17_47_974.jpg,-0.2,1,0,30.18016
D:\private\IMG\center_2021_01_27_21_17_48_043.jpg,D:\private\IMG\left_2021_01_27_21_17_48_043.jpg,D:\private\IMG\right_2021_01_27_21_17_48_043.jpg,0,1,0,30.18451
D:\private\IMG\center_2021_01_27_21_17_48_125.jpg,D:\private\IMG\left_2021_01_27_21_17_48_125.jpg,D:\private\IMG\right_2021_01_27_21_17_48_125.jpg,0,1,0,30.18977
D:\private\IMG\center_2021_01_27_21_17_48_209.jpg,D:\private\IMG\left_2021_01_27_21_17_48_209.jpg,D:\private\IMG\right_2021_01_27_21_17_48_209.jpg,0,1,0,30.19023
D:\private\IMG\center_2021_01_27_21_17_48_292.jpg,D:\private\IMG\left_2021_01_27_21_17_48_292.jpg,D:\private\IMG\right_2021_01_27_21_17_48_292.jpg,0,1,0,30.19033
D:\private\IMG\center_2021_01_27_21_17_48_372.jpg,D:\private\IMG\left_2021_01_27_21_17_48_372.jpg,D:\private\IMG\right_2021_01_27_21_17_48_372.jpg,0,1,0,30.19039
D:\private\IMG\center_2021_01_27_21_17_48_439.jpg,D:\private\IMG\left_2021_01_27_21_17_48_439.jpg,D:\private\IMG\right_2021_01_27_21_17_48_439.jpg,0,1,0,30.19037
D:\private\IMG\center_2021_01_27_21_17_48_521.jpg,D:\private\IMG\left_2021_01_27_21_17_48_521.jpg,D:\private\IMG\right_2021_01_27_21_17_48_521.jpg,0,1,0,30.19035
D:\private\IMG\center_2021_01_27_21_17_48_588.jpg,D:\private\IMG\left_2021_01_27_21_17_48_588.jpg,D:\private\IMG\right_2021_01_27_21_17_48_588.jpg,0,1,0,30.19049
D:\private\IMG\center_2021_01_27_21_17_48_655.jpg,D:\private\IMG\left_2021_01_27_21_17_48_655.jpg,D:\private\IMG\right_2021_01_27_21_17_48_655.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_48_724.jpg,D:\private\IMG\left_2021_01_27_21_17_48_724.jpg,D:\private\IMG\right_2021_01_27_21_17_48_724.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_48_808.jpg,D:\private\IMG\left_2021_01_27_21_17_48_808.jpg,D:\private\IMG\right_2021_01_27_21_17_48_808.jpg,0,1,0,30.19024
D:\private\IMG\center_2021_01_27_21_17_48_875.jpg,D:\private\IMG\left_2021_01_27_21_17_48_875.jpg,D:\private\IMG\right_2021_01_27_21_17_48_875.jpg,-0.05,1,0,30.18966
D:\private\IMG\center_2021_01_27_21_17_48_942.jpg,D:\private\IMG\left_2021_01_27_21_17_48_942.jpg,D:\private\IMG\right_2021_01_27_21_17_48_942.jpg,-0.2,1,0,30.1799
D:\private\IMG\center_2021_01_27_21_17_49_010.jpg,D:\private\IMG\left_2021_01_27_21_17_49_010.jpg,D:\private\IMG\right_2021_01_27_21_17_49_010.jpg,0,1,0,30.1844
D:\private\IMG\center_2021_01_27_21_17_49_078.jpg,D:\private\IMG\left_2021_01_27_21_17_49_078.jpg,D:\private\IMG\right_2021_01_27_21_17_49_078.jpg,0,1,0,30.18977
D:\private\IMG\center_2021_01_27_21_17_49_146.jpg,D:\private\IMG\left_2021_01_27_21_17_49_146.jpg,D:\private\IMG\right_2021_01_27_21_17_49_146.jpg,0,1,0,30.19018
D:\private\IMG\center_2021_01_27_21_17_49_215.jpg,D:\private\IMG\left_2021_01_27_21_17_49_215.jpg,D:\private\IMG\right_2021_01_27_21_17_49_215.jpg,0,1,0,30.19024
D:\private\IMG\center_2021_01_27_21_17_49_281.jpg,D:\private\IMG\left_2021_01_27_21_17_49_281.jpg,D:\private\IMG\right_2021_01_27_21_17_49_281.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_49_364.jpg,D:\private\IMG\left_2021_01_27_21_17_49_364.jpg,D:\private\IMG\right_2021_01_27_21_17_49_364.jpg,0,1,0,30.19033
D:\private\IMG\center_2021_01_27_21_17_49_431.jpg,D:\private\IMG\left_2021_01_27_21_17_49_431.jpg,D:\private\IMG\right_2021_01_27_21_17_49_431.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_49_514.jpg,D:\private\IMG\left_2021_01_27_21_17_49_514.jpg,D:\private\IMG\right_2021_01_27_21_17_49_514.jpg,0,1,0,30.19032
D:\private\IMG\center_2021_01_27_21_17_49_581.jpg,D:\private\IMG\left_2021_01_27_21_17_49_581.jpg,D:\private\IMG\right_2021_01_27_21_17_49_581.jpg,0,1,0,30.19033
D:\private\IMG\center_2021_01_27_21_17_49_648.jpg,D:\private\IMG\left_2021_01_27_21_17_49_648.jpg,D:\private\IMG\right_2021_01_27_21_17_49_648.jpg,0,1,0,30.19027
D:\private\IMG\center_2021_01_27_21_17_49_715.jpg,D:\private\IMG\left_2021_01_27_21_17_49_715.jpg,D:\private\IMG\right_2021_01_27_21_17_49_715.jpg,0,1,0,30.1903
D:\private\IMG\center_2021_01_27_21_17_49_782.jpg,D:\private\IMG\left_2021_01_27_21_17_49_782.jpg,D:\private\IMG\right_2021_01_27_21_17_49_782.jpg,-0.15,1,0,30.18419
D:\private\IMG\center_2021_01_27_21_17_49_849.jpg,D:\private\IMG\left_2021_01_27_21_17_49_849.jpg,D:\private\IMG\right_2021_01_27_21_17_49_849.jpg,-0.3,1,0,30.16921
D:\private\IMG\center_2021_01_27_21_17_49_916.jpg,D:\private\IMG\left_2021_01_27_21_17_49_916.jpg,D:\private\IMG\right_2021_01_27_21_17_49_916.jpg,0,1,0,30.1899
D:\private\IMG\center_2021_01_27_21_17_49_998.jpg,D:\private\IMG\left_2021_01_27_21_17_49_998.jpg,D:\private\IMG\right_2021_01_27_21_17_49_998.jpg,0,1,0,30.1902
